,Unnamed: 0,movieId,title,genres,rating_size,rating_mean
11616,11616,50923,"Astronaut Farmer, The (2007)",Drama,352.0,3.0696022727272703
224,224,227,Drop Zone (1994),Action|Thriller,4640.0,3.06875
2794,2794,2877,Tommy (1975),Drama|Musical,1682.0,3.0686682520808604
1587,1587,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,693.0,3.06854256854257
14999,14999,76030,Case 39 (2009),Horror|Thriller,168.0,3.0684523809523796
1046,1046,1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,2954.0,3.06838185511171
4849,4849,4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,1677.0,3.06827668455575
14512,14512,72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,279.0,3.0681003584229396
6413,6413,6519,Fun with Dick and Jane (1977),Comedy,191.0,3.0680628272251296
4253,4253,4344,Swordfish (2001),Action|Crime|Drama,5788.0,3.0678991015895
2500,2500,2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,525.0,3.06761904761905
1991,1991,2072,"'burbs, The (1989)",Comedy,3220.0,3.06739130434783
12933,12933,61255,"Rocker, The (2008)",Comedy,240.0,3.06666666666667
62,62,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,2334.0,3.06662382176521
3342,3342,3428,"Champ, The (1979)",Drama,308.0,3.06655844155844
3630,3630,3717,Gone in 60 Seconds (2000),Action|Crime,9543.0,3.06648852562087
8326,8326,9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,310.0,3.06612903225806
3438,3438,3525,Bachelor Party (1984),Comedy,1898.0,3.06612223393045
12141,12141,55282,30 Days of Night (2007),Horror|Thriller,1404.0,3.06552706552707
6127,6127,6222,Prozac Nation (2001),Drama,252.0,3.06547619047619
4,4,5,Father of the Bride Part II (1995),Comedy,12161.0,3.0645917276539802
447,447,451,Flesh and Bone (1993),Drama|Mystery|Romance,636.0,3.06367924528302
4240,4240,4331,Semi-Tough (1978),Comedy,228.0,3.0635964912280698
17002,17002,86293,Arthur (2011),Comedy,237.0,3.06329113924051
5358,5358,5451,Pumpkin (2002),Comedy|Drama|Romance,471.0,3.06263269639066
5568,5568,5663,Below (2002),Horror,307.0,3.06188925081433
5413,5413,5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,992.0,3.06149193548387
3190,3190,3274,Single White Female (1992),Drama|Thriller,2754.0,3.06118373275236
3645,3645,3732,"Fury, The (1978)",Horror,385.0,3.06103896103896
8232,8232,8911,Raise Your Voice (2004),Romance,205.0,3.0609756097561
12910,12910,61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,264.0,3.06060606060606
4318,4318,4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,316.0,3.06012658227848
1378,1378,1409,Michael (1996),Comedy|Drama|Fantasy|Romance,5998.0,3.06010336778926
5462,5462,5555,Wolfen (1981),Horror,267.0,3.05992509363296
3994,3994,4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,4220.0,3.0594786729857795
19176,19176,95583,Savages (2012),Crime|Drama|Thriller,194.0,3.05927835051546
12618,12618,59256,Deception (2008),Action|Drama|Thriller,194.0,3.05927835051546
9869,9869,32289,Ice Princess (2005),Children|Comedy|Drama,262.0,3.05916030534351
1390,1390,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,2820.0,3.05868794326241
17328,17328,87522,Larry Crowne (2011),Comedy|Drama|Romance,196.0,3.0586734693877595
3627,3627,3714,Clara's Heart (1988),Drama,214.0,3.05841121495327
5067,5067,5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,1076.0,3.0580855018587405
13171,13171,64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,711.0,3.05766526019691
3562,3562,3649,American Gigolo (1980),Drama,1397.0,3.05762347888332
430,430,434,Cliffhanger (1993),Action|Adventure|Thriller,24940.0,3.05733761026464
9938,9938,32596,Sahara (2005),Action|Adventure|Comedy,1277.0,3.05716523101018
528,528,532,Serial Mom (1994),Comedy|Crime|Horror,5968.0,3.05713806970509
2499,2499,2581,Never Been Kissed (1999),Comedy|Romance,7237.0,3.05699875639077
13067,13067,62733,Quarantine (2008),Drama|Horror|Mystery|Thriller,360.0,3.05694444444444
5541,5541,5636,Welcome to Collinwood (2002),Comedy|Crime,264.0,3.05681818181818
5296,5296,5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,768.0,3.056640625
1747,1747,1824,Homegrown (1998),Comedy|Thriller,487.0,3.0564681724846
3314,3314,3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy,551.0,3.0562613430127
12935,12935,61262,Mirrors (2008),Horror|Mystery|Thriller,365.0,3.05616438356164
1445,1445,1483,Crash (1996),Drama|Thriller,2641.0,3.0560393790231
20273,20273,99910,"Last Stand, The (2013)",Action|Crime|Thriller,216.0,3.05555555555556
17629,17629,88785,"Change-Up, The (2011)",Comedy,297.0,3.05555555555556
680,680,691,Mrs. Winterbourne (1996),Comedy|Romance,1172.0,3.05546075085324
3920,3920,4010,Brewster's Millions (1985),Comedy,1723.0,3.05542658154382
22246,22246,107348,Anchorman 2: The Legend Continues (2013),Comedy,343.0,3.05539358600583
4129,4129,4219,Girls Just Want to Have Fun (1985),Comedy,470.0,3.05531914893617
6219,6219,6314,Undercover Blues (1993),Comedy|Crime,190.0,3.05526315789474
41,41,42,Dead Presidents (1995),Action|Crime|Drama,2467.0,3.05512768544791
3678,3678,3765,"Hot Spot, The (1990)",Crime|Drama|Romance,309.0,3.05501618122977
2005,2005,2086,One Magic Christmas (1985),Drama|Fantasy,210.0,3.0547619047619
236,236,239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,3178.0,3.0547514159849
2013,2013,2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,6994.0,3.05411781527023
5569,5569,5664,Brown Sugar (2002),Romance,177.0,3.0536723163841804
16302,16302,82378,All Good Things (2010),Drama|Mystery|Thriller,161.0,3.0527950310559
1532,1532,1582,Wild America (1997),Adventure|Children,477.0,3.05241090146751
12629,12629,59333,Made of Honor (2008),Comedy|Romance,440.0,3.05227272727273
12228,12228,55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,1532.0,3.0518929503916503
23245,23245,111360,Lucy (2014),Action|Sci-Fi,544.0,3.05147058823529
657,657,664,Faithful (1996),Comedy,322.0,3.05124223602485
4071,4071,4161,"Mexican, The (2001)",Action|Comedy,4313.0,3.05124043589149
2553,2553,2635,"Mummy's Curse, The (1944)",Horror,176.0,3.05113636363636
2969,2969,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,2648.0,3.05079305135952
20274,20274,99912,Mama (2013),Horror,169.0,3.05029585798817
248,248,251,"Hunted, The (1995)",Action,388.0,3.05025773195876
2170,2170,2252,Hero (1992),Comedy|Drama,1609.0,3.05003107520199
2485,2485,2567,EDtv (1999),Comedy,3913.0,3.0495783286480997
7479,7479,7782,Sniper (1993),Action|Drama,319.0,3.04858934169279
2640,2640,2723,Mystery Men (1999),Action|Comedy|Fantasy,8239.0,3.04848889428329
3793,3793,3882,Bring It On (2000),Comedy,4547.0,3.0480536617549996
17394,17394,87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,406.0,3.04802955665025
20961,20961,102684,Only God Forgives (2013),Drama|Thriller,167.0,3.04790419161677
2777,2777,2860,Blue Streak (1999),Comedy,1745.0,3.04785100286533
12051,12051,54734,Sydney White (2007),Comedy,199.0,3.04773869346734
753,753,765,Jack (1996),Comedy|Drama,4812.0,3.04727763923525
7366,7366,7541,100 Girls (2000),Comedy|Romance,362.0,3.04696132596685
2334,2334,2416,Back to School (1986),Comedy,2636.0,3.04685128983308
4819,4819,4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,685.0,3.04598540145985
2709,2709,2792,Airplane II: The Sequel (1982),Comedy,4284.0,3.04586834733894
1979,1979,2060,BASEketball (1998),Comedy,2514.0,3.04574383452665
9555,9555,27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,243.0,3.04526748971193
11442,11442,49220,For Your Consideration (2006),Comedy,423.0,3.0449172576832204
11639,11639,51086,"Number 23, The (2007)",Drama|Mystery|Thriller,1385.0,3.04404332129964
438,438,442,Demolition Man (1993),Action|Adventure|Sci-Fi,18307.0,3.04361719560824
2054,2054,2135,Doctor Dolittle (1967),Adventure|Children|Musical,2108.0,3.04316888045541
7766,7766,8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,5980.0,3.04297658862876
11001,11001,45221,Stick It (2006),Comedy,247.0,3.0425101214574903
1436,1436,1472,City of Industry (1997),Crime|Thriller,400.0,3.0425
18752,18752,93563,Lockout (2012),Action|Sci-Fi|Thriller,208.0,3.04086538461538
2438,2438,2520,Airport (1970),Drama,1501.0,3.04063957361759
300,300,303,"Quick and the Dead, The (1995)",Action|Thriller|Western,6945.0,3.04017278617711
516,516,520,Robin Hood: Men in Tights (1993),Comedy,14439.0,3.04016898677194
3072,3072,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,3644.0,3.03992864983535
2531,2531,2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,1453.0,3.03957329662767
4681,4681,4773,Haiku Tunnel (2001),Comedy,177.0,3.03954802259887
11352,11352,48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,484.0,3.03925619834711
10409,10409,37382,Domino (2005),Crime|Drama|Thriller,924.0,3.03841991341991
15867,15867,80590,Wall Street: Money Never Sleeps (2010),Drama,447.0,3.03803131991051
1423,1423,1458,Touch (1997),Drama|Fantasy|Romance,224.0,3.03794642857143
4138,4138,4228,Heartbreakers (2001),Comedy|Crime|Romance,1557.0,3.03789338471419
1323,1323,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,396.0,3.03661616161616
6704,6704,6810,Sleeping with the Enemy (1991),Drama|Thriller,1160.0,3.0362068965517204
2185,2185,2267,Mortal Thoughts (1991),Mystery|Thriller,554.0,3.03610108303249
4509,4509,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,333.0,3.03603603603604
378,378,382,Wolf (1994),Drama|Horror|Romance|Thriller,5419.0,3.03561542720059
1035,1035,1053,Normal Life (1996),Crime|Drama|Romance,212.0,3.0353773584905697
2087,2087,2168,Dance with Me (1998),Drama|Romance,511.0,3.0352250489236803
5455,5455,5548,Down and Out in Beverly Hills (1986),Comedy,900.0,3.035
1450,1450,1488,"Devil's Own, The (1997)",Action|Drama|Thriller,3452.0,3.03418308227115
6513,6513,6619,Uptown Girls (2003),Comedy,558.0,3.03405017921147
7961,7961,8640,King Arthur (2004),Action|Adventure|Drama|War,1971.0,3.0339928970066
1379,1379,1410,"Evening Star, The (1996)",Comedy|Drama,751.0,3.0332889480692407
15122,15122,77206,Diary of a Wimpy Kid (2010),Children|Comedy,154.0,3.03246753246753
7317,7317,7439,"Punisher, The (2004)",Action|Crime|Thriller,1461.0,3.0321697467488
238,238,241,Fluke (1995),Children|Drama,562.0,3.03202846975089
5534,5534,5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,329.0,3.03191489361702
20607,20607,101285,Spring Breakers (2013),Comedy|Crime|Drama,251.0,3.03187250996016
7217,7217,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,3424.0,3.03183411214953
22656,22656,108928,"Monuments Men, The (2014)",Action|Drama|War,283.0,3.03180212014134
8205,8205,8884,"Man with One Red Shoe, The (1985)",Comedy|Thriller,349.0,3.0315186246418304
7302,7302,7410,"Osterman Weekend, The (1983)",Action|Thriller,160.0,3.03125
3935,3935,4025,Miss Congeniality (2000),Comedy|Crime,9075.0,3.03096418732782
3774,3774,3863,"Cell, The (2000)",Drama|Horror|Thriller,8023.0,3.03078648884457
21159,21159,103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,326.0,3.03067484662577
7254,7254,7362,Taking Lives (2004),Crime|Drama|Thriller,866.0,3.03060046189376
1768,1768,1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,1457.0,3.0298558682223797
4078,4078,4168,Get Over It (2001),Comedy|Romance,537.0,3.02979515828678
1786,1786,1866,"Big Hit, The (1998)",Action|Comedy|Crime,1703.0,3.0296535525543202
7259,7259,7367,"Ladykillers, The (2004)",Comedy|Crime,2082.0,3.02953890489914
16532,16532,83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,868.0,3.0293778801843305
7767,7767,8362,Raising Helen (2004),Comedy|Drama|Romance,522.0,3.02873563218391
2580,2580,2663,It Came from Beneath the Sea (1955),Sci-Fi,227.0,3.02863436123348
18947,18947,94478,Dark Shadows (2012),Comedy|Horror|IMAX,494.0,3.02834008097166
17140,17140,86817,Something Borrowed (2011),Comedy|Drama|Romance,195.0,3.02820512820513
2435,2435,2517,Christine (1983),Horror,2186.0,3.02790484903934
2098,2098,2179,Topaz (1969),Thriller,363.0,3.02754820936639
199,199,201,Three Wishes (1995),Drama|Fantasy,365.0,3.02739726027397
6559,6559,6665,Dracula (1979),Horror|Romance,189.0,3.02645502645503
3363,3363,3449,"Good Mother, The (1988)",Drama,152.0,3.02631578947368
12395,12395,57526,Untraceable (2008),Crime|Thriller,329.0,3.0258358662613998
12681,12681,59727,"Strangers, The (2008)",Horror|Thriller,484.0,3.02582644628099
1389,1389,1421,Grateful Dead (1995),Documentary,194.0,3.02577319587629
245,245,248,Houseguest (1994),Comedy,3161.0,3.02562480227776
4222,4222,4313,"Man Who Cried, The (2000)",Drama,274.0,3.02554744525547
4036,4036,4126,Less Than Zero (1987),Drama,601.0,3.02495840266223
4615,4615,4706,"Cage aux Folles II, La (1980)",Comedy,163.0,3.02453987730061
10838,10838,43869,Curious George (2006),Adventure|Animation|Children|Comedy,247.0,3.02429149797571
5669,5669,5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller,165.0,3.02424242424242
2967,2967,3051,Anywhere But Here (1999),Comedy|Drama,1199.0,3.02418682235196
16879,16879,85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,792.0,3.0239898989898997
310,310,313,"Swan Princess, The (1994)",Animation|Children,1173.0,3.02387041773231
1565,1565,1616,"Peacemaker, The (1997)",Action|Thriller|War,3890.0,3.02365038560411
13536,13536,67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,1241.0,3.02336825141015
405,405,409,Above the Rim (1994),Crime|Drama,431.0,3.02320185614849
10611,10611,40966,"Libertine, The (2004)",Drama,447.0,3.02237136465324
12491,12491,58332,Diary of the Dead (2007),Horror|Sci-Fi,292.0,3.0222602739726
7328,7328,7450,Laws of Attraction (2004),Comedy|Romance,458.0,3.0218340611353702
275,275,278,Miami Rhapsody (1995),Comedy,1157.0,3.02160760587727
10589,10589,40723,Wolf Creek (2005),Crime|Horror|Thriller,512.0,3.0205078125
7774,7774,8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,618.0,3.02022653721683
2451,2451,2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,3421.0,3.02002338497515
1755,1755,1833,Mercury Rising (1998),Action|Drama|Thriller,2389.0,3.01967350355797
1026,1026,1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1211.0,3.01899256812552
7900,7900,8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,211.0,3.0189573459715597
10460,10460,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,185.0,3.0189189189189203
8859,8859,26464,Blue Thunder (1983),Action|Crime|Drama,162.0,3.01851851851852
11533,11533,50064,"Good German, The (2006)",Drama|Mystery|Thriller,303.0,3.01815181518152
2234,2234,2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,2537.0,3.01813165155696
789,789,801,Harriet the Spy (1996),Children|Comedy,1630.0,3.0180981595092
12057,12057,54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,532.0,3.01691729323308
1305,1305,1332,"Believers, The (1987)",Horror|Thriller,733.0,3.01568894952251
10485,10485,38992,Two for the Money (2005),Drama,352.0,3.015625
15754,15754,80139,Jackass 2.5 (2007),Comedy|Documentary,163.0,3.01533742331288
472,472,476,"Inkwell, The (1994)",Comedy|Drama,229.0,3.01528384279476
12435,12435,57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance,464.0,3.01508620689655
2757,2757,2840,Stigmata (1999),Drama|Thriller,4919.0,3.01412888798536
12922,12922,61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,843.0,3.01364175563464
2719,2719,2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,2049.0,3.01342118106393
12261,12261,56274,Margot at the Wedding (2007),Drama,270.0,3.01296296296296
4508,4508,4599,Great Balls of Fire! (1989),Drama,585.0,3.01282051282051
11858,11858,53002,Georgia Rule (2007),Comedy|Drama|Romance,198.0,3.01262626262626
6419,6419,6525,Nuts (1987),Drama,204.0,3.01225490196078
1324,1324,1352,Albino Alligator (1996),Crime|Thriller,772.0,3.01165803108808
6884,6884,6992,Guarding Tess (1994),Comedy|Drama,448.0,3.01116071428571
116,116,118,If Lucy Fell (1996),Comedy|Romance,1136.0,3.01100352112676
12208,12208,55768,Bee Movie (2007),Animation|Comedy,915.0,3.01092896174863
7264,7264,7372,Ned Kelly (2003),Drama,234.0,3.01068376068376
15185,15185,77540,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,193.0,3.01036269430052
7478,7478,7781,Twister (1990),Comedy,398.0,3.01005025125628
1318,1318,1346,Cat People (1982),Drama|Fantasy|Horror,1708.0,3.00966042154567
13728,13728,68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,727.0,3.00962861072902
11822,11822,52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,4256.0,3.00951597744361
11180,11180,47122,John Tucker Must Die (2006),Comedy|Romance,543.0,3.0092081031307596
75,75,76,Screamers (1995),Action|Sci-Fi|Thriller,3380.0,3.00902366863905
2516,2516,2598,Pushing Tin (1999),Comedy,3910.0,3.0086956521739103
1635,1635,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,10932.0,3.00859860958654
11603,11603,50804,Hannibal Rising (2007),Drama|Horror|Thriller,708.0,3.00847457627119
6883,6883,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,485.0,3.00824742268041
419,419,423,Blown Away (1994),Action|Thriller,2304.0,3.00802951388889
15650,15650,79695,"Expendables, The (2010)",Action|Adventure|Thriller,1417.0,3.00741002117149
5470,5470,5563,City by the Sea (2002),Crime|Drama,614.0,3.00651465798046
2729,2729,2812,In Too Deep (1999),Action|Thriller,312.0,3.00641025641026
5748,5748,5843,Toy Soldiers (1991),Action|Drama,709.0,3.00634696755994
4039,4039,4129,Made in Heaven (1987),Fantasy|Romance,163.0,3.00613496932515
8,8,9,Sudden Death (1995),Action,3960.0,3.00492424242424
15120,15120,77201,Valhalla Rising (2009),Action|Drama|War,218.0,3.0045871559633
2739,2739,2822,Medicine Man (1992),Adventure|Romance,1898.0,3.00447839831402
683,683,694,"Substitute, The (1996)",Action|Crime|Drama,2759.0,3.00434940195723
2336,2336,2418,Nothing in Common (1986),Comedy,682.0,3.00366568914956
3757,3757,3846,Easy Money (1983),Comedy,417.0,3.00359712230216
13448,13448,66427,My Name Is Bruce (2007),Comedy|Horror,156.0,3.00320512820513
2668,2668,2751,From the Hip (1987),Comedy|Drama,331.0,3.00302114803625
3201,3201,3285,"Beach, The (2000)",Adventure|Drama,5404.0,3.00259067357513
868,868,882,"Trigger Effect, The (1996)",Drama|Thriller,820.0,3.0024390243902404
1572,1572,1624,"Thousand Acres, A (1997)",Drama,467.0,3.00214132762313
20064,20064,99117,This Is 40 (2012),Drama,241.0,3.00207468879668
604,604,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,2430.0,3.00205761316872
187,187,189,Reckless (1995),Comedy|Fantasy,336.0,3.0014880952381
11735,11735,51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,535.0,3.0009345794392503
595,595,600,Love and a .45 (1994),Action|Comedy|Crime,305.0,3.0
14196,14196,71254,Gamer (2009),Action|Sci-Fi|Thriller,665.0,2.99924812030075
16802,16802,85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,587.0,2.99914821124361
133,133,135,Down Periscope (1996),Comedy,6305.0,2.99801744647105
979,979,996,Last Man Standing (1996),Action|Crime|Drama|Thriller,3276.0,2.9978632478632496
3122,3122,3206,Against All Odds (1984),Romance,765.0,2.99738562091503
3492,3492,3580,Up at the Villa (2000),Drama,190.0,2.99736842105263
14870,14870,74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,544.0,2.99724264705882
13177,13177,64116,Igor (2008),Animation|Comedy,181.0,2.99723756906077
12062,12062,54785,Halloween (2007),Horror,485.0,2.99690721649485
4775,4775,4867,Riding in Cars with Boys (2001),Comedy|Drama,1493.0,2.99665103817816
4770,4770,4862,Not Without My Daughter (1991),Drama,505.0,2.9960396039603996
1558,1558,1609,187 (One Eight Seven) (1997),Drama|Thriller,696.0,2.99568965517241
1107,1107,1128,"Fog, The (1980)",Horror,1690.0,2.99556213017751
10264,10264,34326,Last Days (2005),Drama,225.0,2.99555555555556
18018,18018,90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,203.0,2.99507389162562
19442,19442,96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,202.0,2.9950495049505
2595,2595,2678,Desert Blue (1999),Comedy,192.0,2.99479166666667
7268,7268,7376,Walking Tall (2004),Action,767.0,2.99478487614081
334,334,338,Virtuosity (1995),Action|Sci-Fi|Thriller,4652.0,2.9947334479793595
8182,8182,8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,2520.0,2.9946428571428596
2061,2061,2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,2154.0,2.99442896935933
6918,6918,7026,Summer School (1987),Comedy,439.0,2.99430523917995
570,570,575,"Little Rascals, The (1994)",Children|Comedy,2553.0,2.99392871132002
2810,2810,2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,482.0,2.99377593360996
6904,6904,7012,Mr. Destiny (1990),Comedy|Fantasy,233.0,2.99356223175966
2403,2403,2485,She's All That (1999),Comedy|Romance,5498.0,2.99345216442343
2442,2442,2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,1972.0,2.99340770791075
22023,22023,106491,47 Ronin (2013),Action|Adventure|Fantasy,226.0,2.9933628318584105
13029,13029,62265,"Accidental Husband, The (2009)",Comedy|Romance,225.0,2.99333333333333
6489,6489,6595,S.W.A.T. (2003),Action|Thriller,2564.0,2.99317472698908
10268,10268,34336,Must Love Dogs (2005),Comedy|Romance,766.0,2.99281984334204
5388,5388,5481,Austin Powers in Goldmember (2002),Comedy,8415.0,2.99233511586453
406,406,410,Addams Family Values (1993),Children|Comedy|Fantasy,18618.0,2.99207755935117
6993,6993,7101,Doc Hollywood (1991),Comedy|Romance,1004.0,2.9920318725099597
3366,3366,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,4037.0,2.99170175873173
21089,21089,103137,"Bling Ring, The (2013)",Crime|Drama,174.0,2.99137931034483
5219,5219,5312,Murder by Numbers (2002),Crime|Thriller,1381.0,2.99131064446054
4263,4263,4354,Unlawful Entry (1992),Crime|Thriller,528.0,2.9905303030302997
3057,3057,3141,"Two Jakes, The (1990)",Drama,540.0,2.9888888888888903
2042,2042,2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,2466.0,2.9882400648824
6907,6907,7015,Only the Lonely (1991),Comedy|Romance,169.0,2.98816568047337
4627,4627,4718,American Pie 2 (2001),Comedy,8268.0,2.98814707305273
12226,12226,55946,Lions For Lambs (2007),Drama|Thriller|War,309.0,2.98705501618123
16001,16001,81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,154.0,2.98701298701299
2458,2458,2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,1068.0,2.98689138576779
11870,11870,53127,Bug (2007),Drama|Horror|Thriller,225.0,2.98666666666667
7876,7876,8527,I'll Sleep When I'm Dead (2003),Crime|Drama,187.0,2.9866310160427796
2464,2464,2546,"Deep End of the Ocean, The (1999)",Drama,1032.0,2.98643410852713
10686,10686,42011,Fun with Dick and Jane (2005),Comedy|Crime,1425.0,2.98631578947368
273,273,276,Milk Money (1994),Comedy|Romance,5459.0,2.98626122000366
5690,5690,5785,Jackass: The Movie (2002),Action|Comedy|Documentary,2953.0,2.98611581442601
18996,18996,94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,540.0,2.98611111111111
5636,5636,5731,"Entity, The (1981)",Horror,180.0,2.98611111111111
3632,3632,3719,Love's Labour's Lost (2000),Comedy|Romance,313.0,2.98562300319489
247,247,250,Heavyweights (Heavy Weights) (1995),Children|Comedy,892.0,2.98542600896861
14397,14397,72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,205.0,2.98536585365854
6911,6911,7019,Project X (1987),Comedy|Drama,271.0,2.98523985239852
9352,9352,27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,549.0,2.98451730418944
2302,2302,2384,Babe: Pig in the City (1998),Adventure|Children|Drama,5197.0,2.9836444102366797
3665,3665,3752,"Me, Myself & Irene (2000)",Adventure|Comedy,8134.0,2.98340299975412
10362,10362,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2010.0,2.98333333333333
200,200,202,Total Eclipse (1995),Drama|Romance,389.0,2.98329048843188
4324,4324,4415,Cheech & Chong's Nice Dreams (1981),Comedy,477.0,2.9832285115304
11353,11353,48416,School for Scoundrels (2006),Comedy|Crime,297.0,2.98316498316498
4077,4077,4167,15 Minutes (2001),Thriller,1636.0,2.98288508557457
340,340,344,Ace Ventura: Pet Detective (1994),Comedy,38226.0,2.98234186156019
12888,12888,60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,219.0,2.98173515981735
5255,5255,5348,Hollywood Ending (2002),Comedy|Drama,541.0,2.9815157116451
10803,10803,43556,Annapolis (2006),Drama,211.0,2.9810426540284403
14851,14851,74450,Valentine's Day (2010),Comedy|Romance,500.0,2.9810000000000003
2684,2684,2767,Illuminata (1998),Comedy,260.0,2.98076923076923
12445,12445,58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,1998.0,2.9807307307307296
2634,2634,2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,8079.0,2.9800099022156203
20557,20557,101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,424.0,2.9799528301886804
3621,3621,3708,Firestarter (1984),Horror|Thriller,1342.0,2.97988077496274
2688,2688,2771,Brokedown Palace (1999),Drama,1589.0,2.97954688483323
12058,12058,54775,War (2007),Action|Thriller,358.0,2.97905027932961
6540,6540,6646,Valley of the Dolls (1967),Drama,189.0,2.97883597883598
17655,17655,88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,163.0,2.97852760736196
7212,7212,7320,Dirty Dancing: Havana Nights (2004),Romance,431.0,2.97795823665893
3657,3657,3744,Shaft (2000),Action|Crime|Thriller,4037.0,2.97795392618281
9874,9874,32300,D.E.B.S. (2004),Action|Comedy,218.0,2.9770642201834905
242,242,245,"Glass Shield, The (1994)",Crime|Drama,255.0,2.97647058823529
2790,2790,2873,Lulu on the Bridge (1998),Drama|Mystery|Romance,212.0,2.97641509433962
